times1_sh;times1_mh;times1_lh;times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;17.77917929;;;;;;;;18.31332957;17.8;-0.513329569;0.020820713;17.77917929;1.443155053
;;;;;;;;;;;;;;;;;;18.23856991;;;;;;;;18.42837423;20.2;1.771625773;1.961430088;18.23856991;3.420515683
;;;;;;;;;;;;;;;;;;18.69796054;;;;;;;;18.54341888;18.2;-0.343418884;-0.497960537;18.69796054;0.997876303
;;;;;;;;;;;;;;;;;;19.15735116;;;;;;;;18.65846354;14.9;-3.758463541;-4.257351162;19.15735116;-2.724763067
;;;;;;;;;;;;;;;;;;19.61674179;;;;;;;;18.7735082;15.8;-2.973508199;-3.816741787;19.61674179;-2.247402447
;;;;;;;;;;;;;;;;;;20.07613241;;;;;;;;18.88855286;18.1;-0.788552856;-1.976132412;20.07613241;-0.370041817
;;;;;;;;;;;;;;;;;;20.37337996;;;;;;;;18.98051249;17;-1.980512492;-3.373379962;20.37337996;-1.743509563
;;;;;;;;;;;;;;;;;;20.67062751;;;;;;;;19.07247213;18.2;-0.872472128;-2.470627513;20.67062751;-0.816977309
;;;;;;;;;;;;;;;;;;20.96787506;;;;;;;;19.16443176;17.5;-1.664431764;-3.467875064;20.96787506;-1.790445055
;;;;;;;;;;;;;;;;;;21.26512261;;;;;;;;19.2563914;18.1;-1.1563914;-3.165122614;21.26512261;-1.463912801
;;;;;;;;;;;;;;;;;;21.56237017;;;;;;;;19.34835104;20.4;1.051648964;-1.162370165;21.56237017;0.562619444
;;;;;;;;;;;;;;;;;;21.85961772;;;;;;;;19.44031067;18.6;-0.840310672;-3.259617716;21.85961772;-1.510848302
;;;;;;;;;;;;;;;;;;22.08773792;;;;;;;;19.72417425;17.9;-1.824174248;-4.18773792;22.08773792;-2.420718886
;;;;;;;;;;;;;;;;;;22.31585812;;;;;;;;20.00803782;16.5;-3.508037824;-5.815858123;22.31585812;-4.03058947
;;;;;;;;;;;;;;;;;;22.54397833;;;;;;;;20.2919014;16.5;-3.7919014;-6.043978327;22.54397833;-4.240460064
;;;;;;;;;;;;;;;;;;22.77209853;;;;;;;;20.57576498;17.3;-3.275764976;-5.472098531;22.77209853;-3.650330648
;;;;;;;;;;;;;;;;;;23.00021873;;;;;;;;20.85962855;20.2;-0.659628552;-2.800218734;23.00021873;-0.960201232
;;;;;;;;;;;;;;;;;;23.22833894;;;;;;;;21.14349213;16.4;-4.743492128;-6.828338938;23.22833894;-4.970071825
;;;;;;;;;;;;;;;;;;23.32798199;;;;;;;;21.03375448;16.6;-4.433754477;-6.727981985;23.32798199;-4.861743431
;;;;;;;;;;;;;;;;;;23.42762503;;;;;;;;20.92401683;20.8;-0.124016827;-2.627625032;23.42762503;-0.753415028
;;;;;;;;;;;;;;;;;;23.52726808;;;;;;;;20.81427918;19.1;-1.714279176;-4.427268079;23.52726808;-2.545086634
;;;;;;;;;;;;;;;;;;23.62691113;;;;;;;;20.70454153;18.4;-2.304541525;-5.226911127;23.62691113;-3.33675824
;;;;;;;;;;;;;;;;;;23.72655417;;;;;;;;20.59480387;20.8;0.205196125;-2.926554174;23.72655417;-1.028429836
;;;;;;;;;;;;;;;;;;23.82619722;;;;;;;;20.48506622;21.1;0.614933776;-2.726197221;23.82619722;-0.820101442
;;;;;;;;;;;;;;;;;;23.58305313;;;;;;;;20.35638962;21.6;1.243610381;-1.983053127;23.58305313;-0.09640888
;;;;;;;;;;;;;;;;;;23.33990903;;;;;;;;20.22771301;19.1;-1.127713013;-4.239909033;23.33990903;-2.372716308
;;;;;;;;;;;;;;;;;;23.09676494;;;;;;;;20.09903641;18.8;-1.299036408;-4.296764939;23.09676494;-2.449023745
;;;;;;;;;;;;;;;;;;22.85362085;;;;;;;;19.9703598;17.2;-2.770359803;-5.653620846;22.85362085;-3.825331182
;;;;;;;;;;;;;;;;;;22.61047675;;;;;;;;19.8416832;19;-0.841683197;-3.610476752;22.61047675;-1.80163861
;;;;;;;;;;;;;;;;;;22.36733266;;;;;;;;19.71300659;18.8;-0.913006592;-3.567332658;22.36733266;-1.777946047
;;;;;;;;;;;;;;;;;;21.69663665;;;;;;;;19.49444987;19.2;-0.294449869;-2.496636647;21.69663665;-0.760905718
;;;;;;;;;;;;;;;;;;21.02594064;;;;;;;;19.27589315;18.9;-0.375893147;-2.125940636;21.02594064;-0.443865389
;;;;;;;;;;;;;;;;;;20.35524462;;;;;;;;19.05733642;19.3;0.242663576;-1.055244625;20.35524462;0.57317495
;;;;;;;;;;;;;;;;;;19.68454861;;;;;;;;18.8387797;20.4;1.561220299;0.715451386;19.68454861;2.290215279
;;;;;;;;;;;;;;;;;;19.0138526;;;;;;;;18.62022298;21.1;2.479777021;2.086147397;19.0138526;3.607255608
;;;;;;;;;;;;;;;;;;18.34315659;;;;;;;;18.40166626;19.4;0.998333744;1.056843408;18.34315659;2.524295937
;;;;;;;;;;;;;;;;;;18.16959854;;;;;;;;18.16799418;17.1;-1.067994179;-1.069598545;18.16959854;0.383969343
;;;;;;;;;;;;;;;;;;17.9960405;;;;;;;;17.9343221;17.3;-0.634322101;-0.696040498;17.9960405;0.74364274
;;;;;;;;;;;;;;;;;;17.82248245;;;;;;;;17.70065002;17;-0.700650024;-0.822482451;17.82248245;0.603316146
;;;;;;;;;;;;;;;;;;17.6489244;;;;;;;;17.46697795;15.9;-1.566977947;-1.748924403;17.6489244;-0.337010448
;;;;;;;;;;;;;;;;;;17.47536636;;;;;;;;17.23330587;15;-2.233305869;-2.475366356;17.47536636;-1.077337051
;;;;;;;;;;;;;;;;;;17.30180831;;;;;;;;16.99963379;16.4;-0.599633792;-0.901808309;17.30180831;0.482336355
;;;;;;;;;;;;;;;;;;17.26154681;;;;;;;;16.84461212;17.6;0.755387876;0.338453186;17.26154681;1.719376935
;;;;;;;;;;;;;;;;;;17.22128532;;;;;;;;16.68959046;16.6;-0.089590456;-0.621285319;17.22128532;0.756417506
;;;;;;;;;;;;;;;;;;17.18102382;;;;;;;;16.53456879;17.5;0.965431212;0.318976176;17.18102382;1.693458086
;;;;;;;;;;;;;;;;;;17.14076233;;;;;;;;16.37954712;15.8;-0.57954712;-1.340762329;17.14076233;0.030498656
;;;;;;;;;;;;;;;;;;17.10050083;;;;;;;;16.22452545;15.3;-0.924525452;-1.800500833;17.10050083;-0.432460764
;;;;;;;;;;;;;;;;;;17.06023934;;;;;;;;16.06950378;16.3;0.230496216;-0.760239338;17.06023934;0.604579807
;;;;;;;;;;;;;;;;;;17.03813316;;;;;;;;16.0153979;15.1;-0.915397899;-1.93813316;17.03813316;-0.575082507
;;;;;;;;;;;;;;;;;;17.01602698;;;;;;;;15.96129201;15.6;-0.361292013;-1.416026983;17.01602698;-0.054744822
;;;;;;;;;;;;;;;;;;16.99392081;;;;;;;;15.90718613;14.5;-1.407186128;-2.493920805;16.99392081;-1.134407145
;;;;;;;;;;;;;;;;;;16.97181463;;;;;;;;15.85308024;15.1;-0.753080243;-1.871814627;16.97181463;-0.51406946
;;;;;;;;;;;;;;;;;;16.94970845;;;;;;;;15.79897436;15.8;0.001025643;-1.14970845;16.94970845;0.206268226
;;;;;;;;;;;;;;;;;;16.92760227;;;;;;;;15.74486847;15;-0.744868472;-1.927602272;16.92760227;-0.573394088
;;;;;;;;;;;;;;;;;;16.89197412;;;;;;;;15.69730454;17;1.302695463;0.108025877;16.89197412;1.45938381
;;;;;;;;;;;;;;;;;;16.85634597;;;;;;;;15.6497406;15.1;-0.549740603;-1.756345973;16.85634597;-0.407838292
;;;;;;;;;;;;;;;;;;16.82071782;;;;;;;;15.60217667;14.9;-0.702176668;-1.920717824;16.82071782;-0.575060394
;;;;;;;;;;;;;;;;;;16.78508968;;;;;;;;15.55461273;14.4;-1.154612733;-2.385089675;16.78508968;-1.042282506
;;;;;;;;;;;;;;;;;;16.74946153;;;;;;;;15.5070488;15.5;-0.007048799;-1.249461526;16.74946153;0.090495392
;;;;;;;;;;;;;;;;;;16.71383338;;;;;;;;15.45948486;15.8;0.340515136;-0.913833377;16.71383338;0.42327329
;;;;;;;;;;;;;;;;;;16.69706852;;;;;;;;15.44231466;15;-0.442314657;-1.697068525;16.69706852;-0.361303038
;;;;;;;;;;;;;;;;;;16.68030367;;;;;;;;15.42514445;15.2;-0.225144451;-1.480303672;16.68030367;-0.145879376
;;;;;;;;;;;;;;;;;;16.66353882;;;;;;;;15.40797424;14.2;-1.207974244;-2.46353882;16.66353882;-1.130455714
;;;;;;;;;;;;;;;;;;16.64677397;;;;;;;;15.39080404;14.6;-0.790804037;-2.046773968;16.64677397;-0.715032052
;;;;;;;;;;;;;;;;;;16.63000912;;;;;;;;15.37363383;14.8;-0.573633831;-1.830009116;16.63000912;-0.49960839
;;;;;;;;;;;;;;;;;;16.61324426;;;;;;;;15.35646362;15.3;-0.056463624;-1.313244264;16.61324426;0.015815281
;;;;;;;;;;;;;;;;;;16.32933095;;;;;;;;15.29953435;14.5;-0.799534353;-1.829330946;16.32933095;-0.522984474
;;;;;;;;;;;;;;;;;;16.04541763;;;;;;;;15.24260508;14.9;-0.342605083;-1.145417628;16.04541763;0.13821578
;;;;;;;;;;;;;;;;;;15.76150431;;;;;;;;15.18567581;14.9;-0.285675812;-0.86150431;15.76150431;0.399416035
;;;;;;;;;;;;;;;;;;15.47759099;;;;;;;;15.12874654;14.6;-0.528746541;-0.877590992;15.47759099;0.360616289
;;;;;;;;;;;;;;;;;;15.19367767;;;;;;;;15.07181727;15.5;0.428182729;0.306322326;15.19367767;1.521816544
;;;;;;;;;;;;;;;;;;14.90976436;;;;;;;;15.014888;15.3;0.285112;0.390235644;14.90976436;1.583016789
;;;;;;;;;;;;;;;;;;15.10523466;;;;;;;;15.05547918;14.6;-0.455479176;-0.505234657;15.10523466;0.703184113
;;;;;;;;;;;;;;;;;;15.30070496;;;;;;;;15.09607035;15.3;0.203929648;-0.000704958;15.30070496;1.223351437
;;;;;;;;;;;;;;;;;;15.49617526;;;;;;;;15.13666153;14.4;-0.736661528;-1.096175259;15.49617526;0.143518761
;;;;;;;;;;;;;;;;;;15.69164556;;;;;;;;15.1772527;14;-1.177252704;-1.691645559;15.69164556;-0.436313915
;;;;;;;;;;;;;;;;;;15.88711586;;;;;;;;15.21784388;14.8;-0.41784388;-1.08711586;15.88711586;0.183853409
;;;;;;;;;;;;;;;;;;16.08258616;;;;;;;;15.25843506;15.6;0.341564944;-0.482586161;16.08258616;0.804020733
;;;;;;;;;;;;;;;;;;16.25997127;;;;;;;;15.3477567;15.7;0.352243299;-0.559971272;16.25997127;0.740826432
;;;;;;;;;;;;;;;;;;16.43735638;;;;;;;;15.43707835;15.2;-0.237078347;-1.237356383;16.43735638;0.07763213
;;;;;;;;;;;;;;;;;;16.61474149;;;;;;;;15.52639999;13.9;-1.626399992;-2.714741495;16.61474149;-1.385562171
;;;;;;;;;;;;;;;;;;16.79212661;;;;;;;;15.61572164;15.9;0.284278363;-0.892126606;16.79212661;0.451243519
;;;;;;;;;;;;;;;;;;16.96951172;;;;;;;;15.70504328;14.3;-1.405043283;-2.669511718;16.96951172;-1.311950782
;;;;;;;;;;;;;;;;;;17.14689683;;;;;;;;15.79436493;13.7;-2.094364928;-3.446896829;17.14689683;-2.075145084
;;;;;;;;;;;;;;;;;;16.40402608;;;;;;;;15.63092956;14.1;-1.530929564;-2.304026077;16.40402608;-0.991703994
;;;;;;;;;;;;;;;;;;15.66115533;;;;;;;;15.4674942;14.8;-0.6674942;-0.861155325;15.66115533;0.391737096
;;;;;;;;;;;;;;;;;;14.91828457;;;;;;;;15.30405884;12.6;-2.704058836;-2.318284573;14.91828457;-1.124821804
;;;;;;;;;;;;;;;;;;14.17541382;;;;;;;;15.14062347;13.6;-1.540623472;-0.575413821;14.17541382;0.558619286
;;;;;;;;;;;;;;;;;;13.43254307;;;;;;;;14.97718811;13.6;-1.377188108;0.16745693;13.43254307;1.242060376
;;;;;;;;;;;;;;;;;;12.68967232;;;;;;;;14.81375274;13.9;-0.913752744;1.210327682;12.68967232;2.225501466
;;;;;;;;;;;;;;;;;;13.3736654;;;;;;;;14.8916453;15.6;0.708354697;2.226334597;13.3736654;3.296227832
;;;;;;;;;;;;;;;;;;14.05765849;;;;;;;;14.96953786;15;0.030462139;0.942341511;14.05765849;2.066954189
;;;;;;;;;;;;;;;;;;14.74165157;;;;;;;;15.04743042;14.2;-0.84743042;-0.541651575;14.74165157;0.637680556
;;;;;;;;;;;;;;;;;;15.42564466;;;;;;;;15.12532298;14;-1.125322979;-1.42564466;15.42564466;-0.191593087
;;;;;;;;;;;;;;;;;;16.10963775;;;;;;;;15.20321554;14.3;-0.903215537;-1.809637746;16.10963775;-0.52086673
;;;;;;;;;;;;;;;;;;16.79363083;;;;;;;;15.2811081;14.1;-1.181108096;-2.693630831;16.79363083;-1.350140364
;;;;;;;;;;;;;;;;;;16.63185207;;;;;;;;15.16548666;14.5;-0.665486656;-2.131852068;16.63185207;-0.801303904
;;;;;;;;;;;;;;;;;;16.47007331;;;;;;;;15.04986522;15.6;0.550134784;-0.870073305;16.47007331;0.447532555
;;;;;;;;;;;;;;;;;;16.30829454;;;;;;;;14.93424378;14.9;-0.034243776;-1.408294542;16.30829454;-0.103630977
;;;;;;;;;;;;;;;;;;16.14651578;;;;;;;;14.81862234;12.9;-1.918622336;-3.246515779;16.14651578;-1.954794518
;;;;;;;;;;;;;;;;;;15.98473702;;;;;;;;14.7030009;12;-2.703000896;-3.984737016;15.98473702;-2.705958058
;;;;;;;;;;;;;;;;;;15.82295825;;;;;;;;14.58737946;13.3;-1.287379456;-2.522958253;15.82295825;-1.25712159
;;;;;;;;;;;;;;;;;;15.51514821;;;;;;;;14.64112396;14.3;-0.341123963;-1.215148206;15.51514821;0.026063647
;;;;;;;;;;;;;;;;;;15.20733816;;;;;;;;14.69486847;13.3;-1.394868469;-1.907338159;15.20733816;-0.690751107
;;;;;;;;;;;;;;;;;;14.89952811;;;;;;;;14.74861298;13.4;-1.348612976;-1.499528113;14.89952811;-0.307565861
;;;;;;;;;;;;;;;;;;14.59171807;;;;;;;;14.80235748;12.4;-2.402357483;-2.191718066;14.59171807;-1.024380624
;;;;;;;;;;;;;;;;;;14.28390802;;;;;;;;14.85610199;14.1;-0.756101989;-0.183908019;14.28390802;0.958804622
;;;;;;;;;;;;;;;;;;13.97609797;;;;;;;;14.9098465;13.7;-1.209846496;-0.276097972;13.97609797;0.841989868
;;;;;;;;;;;;;;;;;;14.03639361;;;;;;;;14.72113012;14.6;-0.121130116;0.563606387;14.03639361;1.686517879
;;;;;;;;;;;;;;;;;;14.09668925;;;;;;;;14.53241374;15.9;1.367586264;1.803310745;14.09668925;2.93104589
;;;;;;;;;;;;;;;;;;14.1569849;;;;;;;;14.34369736;12.8;-1.543697356;-1.356984896;14.1569849;-0.224426108
;;;;;;;;;;;;;;;;;;14.21728054;;;;;;;;14.15498098;12.7;-1.454980976;-1.517280538;14.21728054;-0.379898097
;;;;;;;;;;;;;;;;;;14.27757618;;;;;;;;13.9662646;12;-1.966264596;-2.277576179;14.27757618;-1.135370086
;;;;;;;;;;;;;;;;;;14.33787182;;;;;;;;13.77754822;12.4;-1.377548216;-1.937871821;14.33787182;-0.790842074
;;;;;;;;;;;;;;;;;;14.32163031;;;;;;;;13.68799693;11.4;-2.287996927;-2.921630315;14.32163031;-1.775899885
;;;;;;;;;;;;;;;;;;14.30538881;;;;;;;;13.59844564;12.4;-1.198445637;-1.905388809;14.30538881;-0.760957705
;;;;;;;;;;;;;;;;;;14.2891473;;;;;;;;13.50889435;13;-0.508894348;-1.289147303;14.2891473;-0.146015516
;;;;;;;;;;;;;;;;;;14.2729058;;;;;;;;13.41934306;11.7;-1.719343059;-2.572905797;14.2729058;-1.431073336
;;;;;;;;;;;;;;;;;;14.25666429;;;;;;;;13.32979177;13;-0.329791769;-1.256664291;14.25666429;-0.116131147
;;;;;;;;;;;;;;;;;;14.24042278;;;;;;;;13.24024048;12.7;-0.54024048;-1.540422785;14.24042278;-0.401188958
;;;;;;;;;;;;;;;;;;14.11236963;;;;;;;;13.02298419;13.4;0.377015812;-0.712369626;14.11236963;0.41661994
;;;;;;;;;;;;;;;;;;13.98431647;;;;;;;;12.8057279;11.5;-1.305727896;-2.484316466;13.98431647;-1.365571152
;;;;;;;;;;;;;;;;;;13.85626331;;;;;;;;12.5884716;12.9;0.311528396;-0.956263307;13.85626331;0.152237755
;;;;;;;;;;;;;;;;;;13.72821015;;;;;;;;12.37121531;10.7;-1.671215312;-3.028210148;13.72821015;-1.929953338
;;;;;;;;;;;;;;;;;;13.60015699;;;;;;;;12.15395902;10.7;-1.45395902;-2.900156988;13.60015699;-1.812144431
;;;;;;;;;;;;;;;;;;13.47210383;;;;;;;;11.93670273;12.3;0.363297272;-1.172103829;13.47210383;-0.094335524
;;;;;;;;;;;;;;;;;;13.32866952;;;;;;;;11.84744301;11.3;-0.547443008;-2.028669523;13.32866952;-0.962375958
;;;;;;;;;;;;;;;;;;13.18523522;;;;;;;;11.75818329;11.7;-0.058183288;-1.485235218;13.18523522;-0.430416402
;;;;;;;;;;;;;;;;;;13.04180091;;;;;;;;11.66892357;11.4;-0.268923568;-1.641800912;13.04180091;-0.598456837
;;;;;;;;;;;;;;;;;;12.89836661;;;;;;;;11.57966385;10.3;-1.279663848;-2.598366606;12.89836661;-1.566497281
;;;;;;;;;;;;;;;;;;12.7549323;;;;;;;;11.49040413;10.3;-1.190404128;-2.4549323;12.7549323;-1.434537716
;;;;;;;;;;;;;;;;;;12.61149799;;;;;;;;11.40114441;9.8;-1.601144408;-2.811497995;12.61149799;-1.802578151
;;;;;;;;;;;;;;;;;;12.38310994;;;;;;;;11.20502205;9.8;-1.405022048;-2.583109942;12.38310994;-1.592461145
;;;;;;;;;;;;;;;;;;12.15472189;;;;;;;;11.00889969;9.3;-1.708899688;-2.85472189;12.15472189;-1.882344139
;;;;;;;;;;;;;;;;;;11.92633384;;;;;;;;10.81277733;9.7;-1.112777328;-2.226333838;11.92633384;-1.272227133
;;;;;;;;;;;;;;;;;;11.69794579;;;;;;;;10.61665497;7.7;-2.916654968;-3.997945786;11.69794579;-3.062110127
;;;;;;;;;;;;;;;;;;11.46955773;;;;;;;;10.42053261;9.5;-0.920532608;-1.969557734;11.46955773;-1.051993112
;;;;;;;;;;;;;;;;;;11.24116968;;;;;;;;10.22441025;8.9;-1.324410248;-2.341169682;11.24116968;-1.441876106
;;;;;;;;;;;;;;;;;;10.728223;;;;;;;;10.01713079;8.3;-1.717130788;-2.428223;10.728223;-1.56996516
;;;;;;;;;;;;;;;;;;10.21527632;;;;;;;;9.809851328;9.1;-0.709851328;-1.115276317;10.21527632;-0.298054214
;;;;;;;;;;;;;;;;;;9.702329634;;;;;;;;9.602571868;8.1;-1.502571868;-1.602329634;9.702329634;-0.826143263
;;;;;;;;;;;;;;;;;;9.189382952;;;;;;;;9.395292408;8.6;-0.795292408;-0.589382952;9.189382952;0.145767684
;;;;;;;;;;;;;;;;;;8.676436269;;;;;;;;9.188012948;7.6;-1.588012948;-1.076436269;8.676436269;-0.382321367
;;;;;;;;;;;;;;;;;;8.163489586;;;;;;;;8.980733488;8;-0.980733488;-0.163489586;8.163489586;0.489589581
;;;;;;;;;;;;;;;;;;8.013913993;;;;;;;;8.785214105;7;-1.785214105;-1.013913993;8.013913993;-0.372800874
;;;;;;;;;;;;;;;;;;7.864338399;;;;;;;;8.589694721;7.6;-0.989694721;-0.264338399;7.864338399;0.364808673
;;;;;;;;;;;;;;;;;;7.714762806;;;;;;;;8.394175338;6.3;-2.094175338;-1.414762806;7.714762806;-0.797581782
;;;;;;;;;;;;;;;;;;7.565187212;;;;;;;;8.198655954;5.6;-2.598655954;-1.965187212;7.565187212;-1.359972235
;;;;;;;;;;;;;;;;;;7.415611619;;;;;;;;8.003136571;6.5;-1.503136571;-0.915611619;7.415611619;-0.322362689
;;;;;;;;;;;;;;;;;;7.266036025;;;;;;;;7.807617187;6.1;-1.707617187;-1.166036025;7.266036025;-0.584753143
;;;;;;;;;;;;;;;;;;7.151772679;;;;;;;;7.681428782;6.7;-0.981428782;-0.451772679;7.151772679;0.120369135
;;;;;;;;;;;;;;;;;;7.037509334;;;;;;;;7.555240377;6.8;-0.755240377;-0.237509334;7.037509334;0.325491413
;;;;;;;;;;;;;;;;;;6.923245988;;;;;;;;7.429051971;7;-0.429051971;0.076754012;6.923245988;0.630613691
;;;;;;;;;;;;;;;;;;6.808982643;;;;;;;;7.302863566;6.1;-1.202863566;-0.708982643;6.808982643;-0.164264032
;;;;;;;;;;;;;;;;;;6.694719297;;;;;;;;7.176675161;5.4;-1.776675161;-1.294719297;6.694719297;-0.759141753
;;;;;;;;;;;;;;;;;;6.580455952;;;;;;;;7.050486755;6.3;-0.750486755;-0.280455952;6.580455952;0.245980524
;;;;;;;;;;;;;;;;;;6.423654148;;;;;;;;6.806589889;5.3;-1.506589889;-1.123654148;6.423654148;-0.609761816
;;;;;;;;;;;;;;;;;;6.266852344;;;;;;;;6.562693023;5.5;-1.062693023;-0.766852344;6.266852344;-0.265504156
;;;;;;;;;;;;;;;;;;6.11005054;;;;;;;;6.318796158;5.8;-0.518796158;-0.31005054;6.11005054;0.178753503
;;;;;;;;;;;;;;;;;;5.953248737;;;;;;;;6.074899292;5.6;-0.474899292;-0.353248737;5.953248737;0.123011162
;;;;;;;;;;;;;;;;;;5.796446933;;;;;;;;5.831002426;5.3;-0.531002426;-0.496446933;5.796446933;-0.032731178
;;;;;;;;;;;;;;;;;;5.639645129;;;;;;;;5.58710556;4.3;-1.28710556;-1.339645129;5.639645129;-0.888473519
;;;;;;;;;;;;;;;;;;5.474796497;;;;;;;;5.474513944;4;-1.474513944;-1.474796497;5.474796497;-1.036812777
;;;;;;;;;;;;;;;;;;5.309947865;;;;;;;;5.361922327;4.3;-1.061922327;-1.009947865;5.309947865;-0.585152036
;;;;;;;;;;;;;;;;;;5.145099233;;;;;;;;5.249330711;4.3;-0.949330711;-0.845099233;5.145099233;-0.433491294
;;;;;;;;;;;;;;;;;;4.980250601;;;;;;;;5.136739095;3.4;-1.736739095;-1.580250601;4.980250601;-1.181830553
;;;;;;;;;;;;;;;;;;4.815401969;;;;;;;;5.024147479;3.3;-1.724147479;-1.515401969;4.815401969;-1.130169811
;;;;;;;;;;;;;;;;;;4.650553337;;;;;;;;4.911555862;3;-1.911555862;-1.650553337;4.650553337;-1.27850907
;;;;;;;;;;;;;;;;;;4.515480822;;;;;;;;4.835657946;2.2;-2.635657946;-2.315480822;4.515480822;-1.954242356
;;;;;;;;;;;;;;;;;;4.380408307;;;;;;;;4.75976003;2.2;-2.55976003;-2.180408307;4.380408307;-1.829975642
;;;;;;;;;;;;;;;;;;4.245335791;;;;;;;;4.683862114;3.2;-1.483862114;-1.045335791;4.245335791;-0.705708928
;;;;;;;;;;;;;;;;;;4.110263276;;;;;;;;4.607964198;3.6;-1.007964198;-0.510263276;4.110263276;-0.181442214
;;;;;;;;;;;;;;;;;;3.975190761;;;;;;;;4.532066282;4;-0.532066282;0.024809239;3.975190761;0.3428245
;;;;;;;;;;;;;;;;;;3.840118246;;;;;;;;4.456168366;4.1;-0.356168366;0.259881754;3.840118246;0.567091214
;;;;;;;;;;;;;;;;;;3.72182967;;;;;;;;4.314910444;2.9;-1.414910444;-0.82182967;3.72182967;-0.524083296
;;;;;;;;;;;;;;;;;;3.603541094;;;;;;;;4.173652522;3.5;-0.673652522;-0.103541094;3.603541094;0.184742194
;;;;;;;;;;;;;;;;;;3.485252518;;;;;;;;4.0323946;3.3;-0.7323946;-0.185252518;3.485252518;0.093567683
;;;;;;;;;;;;;;;;;;3.366963942;;;;;;;;3.891136678;3.7;-0.191136678;0.333036058;3.366963942;0.602393173
;;;;;;;;;;;;;;;;;;3.248675366;;;;;;;;3.749878756;3.2;-0.549878756;-0.048675366;3.248675366;0.211218663
;;;;;;;;;;;;;;;;;;3.13038679;;;;;;;;3.608620834;3;-0.608620834;-0.13038679;3.13038679;0.120044153
;;;;;;;;;;;;;;;;;;3.296577697;;;;;;;;3.827865283;3;-0.827865283;-0.296577697;3.296577697;-0.032851481
;;;;;;;;;;;;;;;;;;3.462768604;;;;;;;;4.047109731;2.5;-1.547109731;-0.962768604;3.462768604;-0.685747116
;;;;;;;;;;;;;;;;;;3.628959511;;;;;;;;4.26635418;2.8;-1.46635418;-0.828959511;3.628959511;-0.53864275
;;;;;;;;;;;;;;;;;;3.795150418;;;;;;;;4.485598628;3.1;-1.385598628;-0.695150418;3.795150418;-0.391538385
;;;;;;;;;;;;;;;;;;3.961341325;;;;;;;;4.704843076;4;-0.704843076;0.038658675;3.961341325;0.355565981
;;;;;;;;;;;;;;;;;;4.127532231;;;;;;;;4.924087525;4.8;-0.124087525;0.672467769;4.127532231;1.002670347
;;;;;;;;;;;;;;;;;;4.544617496;;;;;;;;5.176484681;5.4;0.223515319;0.855382504;4.544617496;1.218951904
;;;;;;;;;;;;;;;;;;4.96170276;;;;;;;;5.428881836;4.4;-1.028881836;-0.56170276;4.96170276;-0.164766539
;;;;;;;;;;;;;;;;;;5.378788024;;;;;;;;5.681278992;4.5;-1.181278992;-0.878788024;5.378788024;-0.448484982
;;;;;;;;;;;;;;;;;;5.795873288;;;;;;;;5.933676148;6.1;0.166323852;0.304126712;5.795873288;0.767796575
;;;;;;;;;;;;;;;;;;6.212958552;;;;;;;;6.186073303;5.6;-0.586073303;-0.612958552;6.212958552;-0.115921868
;;;;;;;;;;;;;;;;;;6.630043816;;;;;;;;6.438470459;6.3;-0.138470459;-0.330043816;6.630043816;0.200359689
;;;;;;;;;;;;;;;;;;7.038378003;;;;;;;;6.747414653;6.5;-0.247414653;-0.538378003;7.038378003;0.024692237
;;;;;;;;;;;;;;;;;;7.44671219;;;;;;;;7.056358847;7.1;0.043641153;-0.34671219;7.44671219;0.249024785
;;;;;;;;;;;;;;;;;;7.855046376;;;;;;;;7.365303042;6.8;-0.565303042;-1.055046376;7.855046376;-0.426642666
;;;;;;;;;;;;;;;;;;8.263380563;;;;;;;;7.674247236;7.2;-0.474247236;-1.063380563;8.263380563;-0.402310118
;;;;;;;;;;;;;;;;;;8.67171475;;;;;;;;7.98319143;7.8;-0.18319143;-0.87171475;8.67171475;-0.17797757
;;;;;;;;;;;;;;;;;;9.080048937;;;;;;;;8.292135624;8.3;0.007864376;-0.780048937;9.080048937;-0.053645022
;;;;;;;;;;;;;;;;;;9.447877678;;;;;;;;8.64559886;8.6;-0.04559886;-0.847877678;9.447877678;-0.092047464
;;;;;;;;;;;;;;;;;;9.815706419;;;;;;;;8.999062096;9.1;0.100937904;-0.715706419;9.815706419;0.069550095
;;;;;;;;;;;;;;;;;;10.18353516;;;;;;;;9.352525332;9.3;-0.052525332;-0.88353516;10.18353516;-0.068852347
;;;;;;;;;;;;;;;;;;10.5513639;;;;;;;;9.705988568;9.6;-0.105988568;-0.951363902;10.5513639;-0.107254788
;;;;;;;;;;;;;;;;;;10.91919264;;;;;;;;10.0594518;10.2;0.140548196;-0.719192643;10.91919264;0.154342771
;;;;;;;;;;;;;;;;;;11.28702138;;;;;;;;10.41291504;9.7;-0.71291504;-1.587021384;11.28702138;-0.68405967
;;;;;;;;;;;;;;;;;;11.54004228;;;;;;;;10.62746455;10.8;0.172535451;-0.74004228;11.54004228;0.183161102
;;;;;;;;;;;;;;;;;;11.79306317;;;;;;;;10.84201406;10.7;-0.142014059;-1.093063175;11.79306317;-0.149618116
