times2_sh;times2_mh;times2_lh;x_wind_10m_sh;x_wind_10m_mh;x_wind_10m_lh;y_wind_10m_sh;y_wind_10m_mh;y_wind_10m_lh
1600596000.0;1600617600.0;1600639200.0;6.796009063720703;4.589167594909668;5.308280944824219;1.0289859771728516;1.4884815216064453;5.7253923416137695
1600599600.0;1600621200.0;1600642800.0;5.74376106262207;4.4727983474731445;5.357151985168457;1.5701274871826172;1.5513591766357422;6.399627685546875
1600603200.0;1600624800.0;1600646400.0;5.131053924560547;3.8372879028320312;6.868770599365234;2.7635955810546875;2.309640884399414;7.264509201049805
1600606800.0;1600628400.0;1600650000.0;5.116912841796875;4.155877113342285;8.885663032531738;2.0416126251220703;2.8856115341186523;7.562160491943359
1600610400.0;1600632000.0;1600653600.0;4.916057586669922;4.255342483520508;9.56081771850586;1.7659244537353516;2.7432708740234375;8.657096862792969
1600614000.0;1600635600.0;1600657200.0;4.450164794921875;4.574954032897949;10.014140129089355;2.826028823852539;3.9395904541015625;8.216224670410156
1600617600.0;1600639200.0;1600660800.0;4.190469741821289;5.531150817871094;9.491106033325195;3.140719413757324;4.630340576171875;7.6431121826171875
1600621200.0;1600642800.0;1600664400.0;4.351479530334473;6.516538619995117;9.25869369506836;1.765854835510254;5.95945930480957;8.284627914428711
1600624800.0;1600646400.0;1600668000.0;3.5452985763549805;6.678732872009277;9.0404052734375;1.3713674545288086;7.319375991821289;8.100399017333984
1600628400.0;1600650000.0;1600671600.0;3.5782060623168945;8.525101661682129;8.7431640625;2.5048646926879883;7.392082214355469;7.089313507080078
1600632000.0;1600653600.0;1600675200.0;3.8661270141601562;9.190712928771973;9.003728866577148;2.140810012817383;8.617546081542969;6.655069351196289
1600635600.0;1600657200.0;1600678800.0;4.63482666015625;9.608335494995117;8.664663314819336;3.452058792114258;9.180278778076172;5.177988052368164
1600639200.0;1600660800.0;1600682400.0;5.584901809692383;9.674569129943848;8.22454833984375;4.737068176269531;8.232200622558594;3.7410411834716797
1600642800.0;1600664400.0;1600686000.0;6.062633514404297;10.249104499816895;7.592174530029297;5.712301254272461;7.40919303894043;3.074472427368164
1600646400.0;1600668000.0;1600689600.0;5.940126419067383;8.554145812988281;6.748382568359375;6.647024154663086;8.049089431762695;2.7244701385498047
1600650000.0;1600671600.0;1600693200.0;7.448737144470215;8.608402252197266;6.832033157348633;7.19854736328125;7.777608871459961;2.3498878479003906
1600653600.0;1600675200.0;1600696800.0;8.656458854675293;9.635488510131836;6.766672134399414;8.266019821166992;5.827920913696289;1.2888031005859375
1600657200.0;1600678800.0;1600700400.0;9.351274490356445;8.63369369506836;5.892177581787109;9.502275466918945;4.405069351196289;-0.5733394622802734
1600660800.0;1600682400.0;1600704000.0;9.706802368164062;8.046464920043945;6.427772521972656;8.673627853393555;3.2714595794677734;0.19600486755371094
1600664400.0;1600686000.0;1600707600.0;9.7910737991333;7.325870513916016;4.8619232177734375;8.073076248168945;2.863170623779297;2.2959346771240234
1600668000.0;1600689600.0;1600711200.0;8.33089828491211;6.606485366821289;3.5224103927612305;7.8687896728515625;3.235431671142578;2.564779281616211
1600671600.0;1600693200.0;1600714800.0;8.133598327636719;6.918552398681641;3.9329042434692383;8.158845901489258;2.267364501953125;2.8645763397216797
1600675200.0;1600696800.0;1600718400.0;9.291948318481445;6.713381767272949;4.414532661437988;6.45550537109375;0.3171501159667969;3.089181900024414
1600678800.0;1600700400.0;1600722000.0;8.900960922241211;4.771039009094238;4.865299224853516;5.222930908203125;0.08964920043945312;3.164968490600586
1600682400.0;1600704000.0;1600725600.0;7.92094612121582;3.8798913955688477;4.765057563781738;4.307254791259766;1.4697494506835938;3.686838150024414
1600686000.0;1600707600.0;1600729200.0;7.052913665771484;4.038636207580566;4.916219711303711;3.521116256713867;1.584177017211914;4.20147705078125
1600689600.0;1600711200.0;1600732800.0;6.08903694152832;4.128679275512695;4.889838218688965;3.2132301330566406;2.072399139404297;5.478375434875488
1600693200.0;1600714800.0;1600736400.0;6.135204315185547;3.652332305908203;4.469327926635742;3.1957454681396484;2.8456993103027344;5.444984436035156
1600696800.0;1600718400.0;1600740000.0;6.576171875;3.7976016998291016;4.4274749755859375;1.7355575561523438;3.485624313354492;5.703091621398926
1600700400.0;1600722000.0;1600743600.0;6.190835952758789;3.7992172241210938;3.2592239379882812;1.1174888610839844;4.009279251098633;5.604467391967773
1600704000.0;1600725600.0;1600747200.0;5.236175537109375;3.1320886611938477;3.519489288330078;0.9839763641357422;4.642422676086426;4.406097412109375
1600707600.0;1600729200.0;1600750800.0;4.715719223022461;4.583148002624512;3.137025833129883;1.4037513732910156;5.382831573486328;3.9409141540527344
1600711200.0;1600732800.0;1600754400.0;2.8532190322875977;4.798070907592773;3.205868721008301;2.3351078033447266;5.196746826171875;5.216289520263672
1600714800.0;1600736400.0;1600758000.0;2.8513317108154297;5.369283676147461;3.0905637741088867;3.5496578216552734;4.943384170532227;5.9039106369018555
1600718400.0;1600740000.0;1600761600.0;3.187342643737793;4.596435546875;2.655398368835449;3.922901153564453;4.671302795410156;5.582159996032715
1600722000.0;1600743600.0;1600765200.0;3.62296199798584;4.399964332580566;1.5285577774047852;4.742807388305664;4.227715492248535;6.199568748474121
1600725600.0;1600747200.0;1600768800.0;3.8307037353515625;3.77447509765625;0.49550914764404297;4.74378776550293;3.7162904739379883;7.866778373718262
1600729200.0;1600750800.0;1600772400.0;4.264895439147949;3.4068737030029297;1.5418376922607422;5.280420303344727;5.124655723571777;9.24868392944336
1600732800.0;1600754400.0;1600776000.0;4.164187431335449;2.4015541076660156;7.095043182373047;3.667470932006836;5.77821159362793;11.038333892822266
1600736400.0;1600758000.0;1600779600.0;4.645149230957031;1.8685827255249023;7.2118072509765625;4.289955139160156;6.538252830505371;11.76536750793457
1600740000.0;1600761600.0;1600783200.0;4.018851280212402;0.6766881942749023;6.1469526290893555;3.9394588470458984;7.181638717651367;11.779046058654785
1600743600.0;1600765200.0;1600786800.0;3.7640342712402344;0.2170257568359375;6.9206953048706055;4.246382713317871;9.664252281188965;11.620057106018066
1600747200.0;1600768800.0;1600790400.0;3.352993965148926;1.741952896118164;6.90071964263916;4.475091934204102;10.218235969543457;11.236921310424805
1600750800.0;1600772400.0;1600794000.0;2.9713268280029297;5.766915321350098;6.02119255065918;6.007266998291016;10.634440422058105;12.16789436340332
1600754400.0;1600776000.0;1600797600.0;1.1187057495117188;6.87928581237793;5.515122413635254;5.788364410400391;10.82778549194336;12.276400566101074
1600758000.0;1600779600.0;1600801200.0;0.7239885330200195;7.15523624420166;5.136341094970703;7.075212478637695;11.852685928344727;11.454927444458008
1600761600.0;1600783200.0;1600804800.0;0.19737625122070312;6.4528398513793945;5.373366355895996;8.21273422241211;12.045496940612793;11.244590759277344
1600765200.0;1600786800.0;1600808400.0;0.501068115234375;7.006590843200684;5.614005088806152;10.28161334991455;11.488934516906738;10.938404083251953
1600768800.0;1600790400.0;1600812000.0;1.474656105041504;6.736695289611816;6.065579414367676;10.852343559265137;11.608366012573242;9.621820449829102
1600772400.0;1600794000.0;1600815600.0;5.102016448974609;5.749354362487793;6.309966087341309;10.731990814208984;12.031331062316895;9.26045036315918
1600776000.0;1600797600.0;1600819200.0;7.922563552856445;5.680437088012695;7.613858222961426;10.392155647277832;11.794475555419922;8.13482666015625
1600779600.0;1600801200.0;1600822800.0;7.9474897384643555;5.199533462524414;8.570793151855469;11.443361282348633;11.44262409210205;5.82232666015625
1600783200.0;1600804800.0;1600826400.0;8.030570030212402;5.4690704345703125;8.626983642578125;11.651394844055176;11.049348831176758;-2.9961509704589844
1600786800.0;1600808400.0;1600830000.0;7.402775764465332;5.818148612976074;8.15234375;10.883745193481445;10.447090148925781;-4.93806266784668
1600790400.0;1600812000.0;1600833600.0;6.651157379150391;6.426301956176758;7.064643859863281;11.35264778137207;9.668094635009766;-6.244281768798828
1600794000.0;1600815600.0;1600837200.0;6.002747535705566;6.846999168395996;5.803493499755859;11.725290298461914;9.389850616455078;-5.908239364624023
1600797600.0;1600819200.0;1600840800.0;5.407072067260742;7.783609390258789;5.884679794311523;10.778596878051758;8.288780212402344;-7.097734451293945
1600801200.0;1600822800.0;1600844400.0;5.007908821105957;7.969200134277344;4.72450065612793;10.775235176086426;6.627405166625977;-7.469430923461914
1600804800.0;1600826400.0;1600848000.0;5.291993141174316;8.73623275756836;3.8572254180908203;10.741166114807129;3.2695255279541016;-7.958194732666016
1600808400.0;1600830000.0;1600851600.0;5.784968376159668;8.162897109985352;2.884014129638672;10.494588851928711;-4.500791549682617;-7.666986465454102
1600812000.0;1600833600.0;1600855200.0;6.035706520080566;7.473094940185547;1.1700077056884766;10.015592575073242;-5.434553146362305;-7.920780181884766
1600815600.0;1600837200.0;1600858800.0;6.556764602661133;6.740451812744141;0.2411937713623047;9.704736709594727;-6.1631927490234375;-7.654333114624023
1600819200.0;1600840800.0;1600862400.0;7.810956001281738;6.994367599487305;-2.037525177001953;7.326440811157227;-7.177709579467773;-6.449798583984375
1600822800.0;1600844400.0;1600866000.0;7.979461669921875;5.260134696960449;-2.340181350708008;6.412782669067383;-8.42681884765625;-5.837100982666016
1600826400.0;1600848000.0;1600869600.0;9.046173095703125;3.3735485076904297;-2.8212966918945312;4.071550369262695;-8.358053207397461;-5.65513801574707
1600830000.0;1600851600.0;1600873200.0;8.996928215026855;1.7121410369873047;-3.650463104248047;-4.74687385559082;-8.425544738769531;-5.764793395996094
1600833600.0;1600855200.0;1600876800.0;8.623154640197754;0.28760528564453125;-4.123163223266602;-6.328695297241211;-7.79185676574707;-5.60504150390625
1600837200.0;1600858800.0;1600880400.0;7.576543807983398;-1.4350471496582031;-5.050554275512695;-6.972877502441406;-7.149879455566406;-6.061071395874023
1600840800.0;1600862400.0;1600884000.0;5.705015182495117;-1.5257072448730469;-5.8432769775390625;-5.791282653808594;-6.497114181518555;-5.394527435302734
1600844400.0;1600866000.0;1600887600.0;4.669670104980469;-2.3832035064697266;-5.804264068603516;-6.001567840576172;-6.076765060424805;-6.035789489746094
1600848000.0;1600869600.0;1600891200.0;4.003698348999023;-2.470064163208008;-5.992201805114746;-6.742176055908203;-5.554677963256836;-6.594640731811523
1600851600.0;1600873200.0;1600894800.0;2.637289047241211;-3.2467098236083984;-5.94978141784668;-7.093374252319336;-5.642122268676758;-7.025503158569336
1600855200.0;1600876800.0;1600898400.0;1.115020751953125;-4.294536590576172;-6.056369781494141;-7.012783050537109;-5.540653228759766;-7.549528121948242
1600858800.0;1600880400.0;1600902000.0;-0.20503997802734375;-4.952360153198242;-6.293455123901367;-6.5348968505859375;-5.756645202636719;-9.004470825195312
1600862400.0;1600884000.0;1600905600.0;-0.5454998016357422;-5.51545524597168;-6.597353935241699;-6.068681716918945;-4.545310974121094;-10.34429931640625
1600866000.0;1600887600.0;1600909200.0;-1.6007232666015625;-5.919933319091797;-6.935154914855957;-5.913747787475586;-5.393398284912109;-11.101266860961914
1600869600.0;1600891200.0;1600912800.0;-2.0488739013671875;-5.892526626586914;-7.195207595825195;-6.003087997436523;-5.673364639282227;-11.541826248168945
1600873200.0;1600894800.0;1600916400.0;-2.9231529235839844;-6.210880279541016;-6.933804512023926;-5.752418518066406;-6.643014907836914;-12.589250564575195
1600876800.0;1600898400.0;1600920000.0;-3.834714889526367;-5.944504737854004;-6.898401260375977;-5.29112434387207;-7.480674743652344;-13.375555038452148
1600880400.0;1600902000.0;1600923600.0;-4.8127899169921875;-6.190073013305664;-6.036932945251465;-4.620584487915039;-8.88961410522461;-14.032194137573242
1600884000.0;1600905600.0;1600927200.0;-4.261014938354492;-5.487407684326172;-4.211111068725586;-4.312799453735352;-9.897138595581055;-13.348642349243164
1600887600.0;1600909200.0;1600930800.0;-4.966184616088867;-5.537473678588867;-3.864107131958008;-4.85601806640625;-10.567485809326172;-13.586187362670898
1600891200.0;1600912800.0;1600934400.0;-5.05518913269043;-5.56508731842041;-3.082429885864258;-5.393617630004883;-11.428010940551758;-14.052273750305176
1600894800.0;1600916400.0;1600938000.0;-5.190622329711914;-5.437544822692871;-1.7927093505859375;-6.263765335083008;-11.779998779296875;-13.77483081817627
1600898400.0;1600920000.0;1600941600.0;-5.2347612380981445;-4.727898597717285;1.793121337890625;-7.349864959716797;-13.179483413696289;-12.862678527832031
1600902000.0;1600923600.0;1600945200.0;-4.68348503112793;-4.433331489562988;3.613309860229492;-8.346885681152344;-13.31387710571289;-13.015754699707031
1600905600.0;1600927200.0;1600948800.0;-4.2805986404418945;-4.059722900390625;5.784809112548828;-9.298894882202148;-13.373580932617188;-11.221834182739258
1600909200.0;1600930800.0;1600952400.0;-4.844283103942871;-3.415628433227539;7.130861282348633;-10.177141189575195;-13.398941040039062;-11.839277267456055
1600912800.0;1600934400.0;1600956000.0;-4.810262680053711;-2.019716262817383;7.1653594970703125;-11.530996322631836;-14.304443359375;-10.496404647827148
1600916400.0;1600938000.0;1600959600.0;-4.5009918212890625;-0.3035545349121094;5.534759521484375;-11.977546691894531;-12.768255233764648;-11.42739486694336
1600920000.0;1600941600.0;1600963200.0;-5.207250595092773;0.9552078247070312;4.497922897338867;-12.669281005859375;-11.285866737365723;-11.415655136108398
1600923600.0;1600945200.0;1600966800.0;-4.919918060302734;3.4481582641601562;4.334672927856445;-12.982194900512695;-12.95063591003418;-10.919445037841797
1600927200.0;1600948800.0;1600970400.0;-4.099466323852539;5.036373138427734;4.290914535522461;-12.590542793273926;-10.35446548461914;-10.72732925415039
1600930800.0;1600952400.0;1600974000.0;-3.6759090423583984;4.884305953979492;1.1352596282958984;-13.403694152832031;-10.214439392089844;-11.694307327270508
1600934400.0;1600956000.0;1600977600.0;-2.726125717163086;5.508827209472656;2.258533477783203;-13.410324096679688;-13.57309341430664;-10.635232925415039
1600938000.0;1600959600.0;1600981200.0;-1.7871646881103516;4.3358612060546875;1.0557613372802734;-12.396565437316895;-11.46953010559082;-11.3330078125
1600941600.0;1600963200.0;1600984800.0;-1.0340328216552734;2.886293411254883;-0.18118667602539062;-9.995902061462402;-11.385210037231445;-11.382820129394531
1600945200.0;1600966800.0;1600988400.0;1.3076133728027344;3.1094303131103516;-0.8235874176025391;-11.067480087280273;-11.588191986083984;-10.772806167602539
1600948800.0;1600970400.0;1600992000.0;2.288972854614258;3.8969497680664062;-1.8901214599609375;-12.168596267700195;-10.206157684326172;-9.530643463134766
1600952400.0;1600974000.0;1600995600.0;2.2508316040039062;3.6298885345458984;-2.750608444213867;-11.423595428466797;-10.920757293701172;-8.88258171081543
1600956000.0;1600977600.0;1600999200.0;4.361484527587891;3.6105098724365234;-3.2820701599121094;-13.380008697509766;-11.010147094726562;-9.431324005126953
1600959600.0;1600981200.0;1601002800.0;5.182077407836914;2.3072872161865234;-3.5711727142333984;-11.799676895141602;-10.819633483886719;-9.245908737182617
1600963200.0;1600984800.0;1601006400.0;4.641366958618164;0.33093833923339844;-4.419677734375;-10.573446273803711;-10.190061569213867;-8.807092666625977
1600966800.0;1600988400.0;1601010000.0;2.662759780883789;-0.7748546600341797;-4.72077751159668;-11.054912567138672;-9.536632537841797;-8.879276275634766
1600970400.0;1600992000.0;1601013600.0;2.4327011108398438;-2.827077865600586;-4.692926406860352;-9.231048583984375;-8.63383674621582;-8.8826904296875
1600974000.0;1600995600.0;1601017200.0;0.6031570434570312;-3.207225799560547;-5.000154495239258;-10.122905731201172;-8.888927459716797;-8.785486221313477
1600977600.0;1600999200.0;1601020800.0;2.0452136993408203;-3.4385576248168945;-5.148948669433594;-9.162506103515625;-8.745893478393555;-8.6414794921875
1600981200.0;1601002800.0;1601024400.0;1.6206398010253906;-3.72713565826416;-4.813899040222168;-9.59571647644043;-8.388126373291016;-9.12861442565918
1600984800.0;1601006400.0;1601028000.0;-1.454813003540039;-4.525485992431641;-4.837366104125977;-8.496238708496094;-8.48686408996582;-9.520586013793945
1600988400.0;1601010000.0;1601031600.0;-2.3731765747070312;-4.537614822387695;-4.982295989990234;-9.62200927734375;-8.647232055664062;-9.824409484863281
1600992000.0;1601013600.0;1601035200.0;-1.7700729370117188;-5.105701446533203;-5.778495788574219;-8.457441329956055;-8.911661148071289;-10.777482986450195
1600995600.0;1601017200.0;1601038800.0;-2.841489791870117;-5.198831558227539;-4.750984191894531;-8.88873291015625;-9.532947540283203;-11.434261322021484
1600999200.0;1601020800.0;1601042400.0;-3.7005367279052734;-5.597341537475586;-4.190926551818848;-9.251848220825195;-9.51211929321289;-12.393152236938477
1601002800.0;1601024400.0;1601046000.0;-4.400644302368164;-5.126636505126953;-3.7993717193603516;-9.432611465454102;-10.617359161376953;-13.034086227416992
1601006400.0;1601028000.0;1601049600.0;-4.7523345947265625;-5.314210891723633;-3.430835723876953;-8.976245880126953;-10.925956726074219;-13.193296432495117
1601010000.0;1601031600.0;1601053200.0;-5.4932098388671875;-6.001834869384766;-3.860921859741211;-8.560884475708008;-10.863693237304688;-12.702171325683594
1601013600.0;1601035200.0;1601056800.0;-3.3156661987304688;-6.157426834106445;-3.451580047607422;-8.691093444824219;-10.757287979125977;-12.678277969360352
1601017200.0;1601038800.0;1601060400.0;-3.258779525756836;-5.117155075073242;-3.345823287963867;-9.537908554077148;-11.328310012817383;-13.101194381713867
1601020800.0;1601042400.0;1601064000.0;-4.400789260864258;-4.708465576171875;-3.4573116302490234;-9.773895263671875;-11.793485641479492;-13.211437225341797
1601024400.0;1601046000.0;1601067600.0;-5.005512237548828;-4.480951309204102;-3.5097827911376953;-10.759481430053711;-11.779041290283203;-13.39178466796875
1601028000.0;1601049600.0;1601071200.0;-4.9348602294921875;-4.011444091796875;-4.100065231323242;-10.98369026184082;-12.09640884399414;-13.170198440551758
1601031600.0;1601053200.0;1601074800.0;-5.793312072753906;-3.6490697860717773;-4.595069885253906;-10.956268310546875;-12.566482543945312;-12.935247421264648
1601035200.0;1601056800.0;1601078400.0;-3.9097557067871094;-4.1781463623046875;-4.449399948120117;-11.44247817993164;-12.568014144897461;-10.832052230834961
1601038800.0;1601060400.0;1601082000.0;-3.678091049194336;-3.978679656982422;-3.979588508605957;-12.590251922607422;-12.51494026184082;-11.445016860961914
1601042400.0;1601064000.0;1601085600.0;-4.942348480224609;-3.384502410888672;-4.948432922363281;-12.92548942565918;-12.640569686889648;-12.288719177246094
1601046000.0;1601067600.0;1601089200.0;-4.772130966186523;-3.504169464111328;-5.600421905517578;-12.733449935913086;-12.555055618286133;-12.75096321105957
1601049600.0;1601071200.0;1601092800.0;-4.63374137878418;-4.024713516235352;-5.4870147705078125;-12.975988388061523;-11.646451950073242;-13.381816864013672
1601053200.0;1601074800.0;1601096400.0;-4.646808624267578;-4.848339080810547;-5.642910003662109;-12.933168411254883;-11.503860473632812;-14.23215103149414
1601056800.0;1601078400.0;1601100000.0;-3.4090213775634766;-4.943578720092773;-5.424568176269531;-11.914989471435547;-12.633333206176758;-14.813657760620117
1601060400.0;1601082000.0;1601103600.0;-3.5594043731689453;-4.588688850402832;-6.18098258972168;-12.695085525512695;-12.314657211303711;-15.206031799316406
1601064000.0;1601085600.0;1601107200.0;-3.4048147201538086;-4.819433212280273;-6.608619689941406;-13.356481552124023;-12.43502426147461;-15.716108322143555
1601067600.0;1601089200.0;1601110800.0;-4.030878067016602;-5.902308464050293;-6.496110916137695;-13.121849060058594;-12.557575225830078;-16.33864974975586
1601071200.0;1601092800.0;1601114400.0;-4.533113479614258;-5.435666084289551;-6.640346527099609;-12.675987243652344;-13.52513313293457;-16.433542251586914
1601074800.0;1601096400.0;1601118000.0;-4.866952896118164;-5.544866561889648;-6.622135162353516;-12.57114028930664;-14.211721420288086;-16.13018226623535
1601078400.0;1601100000.0;1601121600.0;-4.578517913818359;-5.359794616699219;-6.776481628417969;-11.884283065795898;-13.594165802001953;-16.104705810546875
1601082000.0;1601103600.0;1601125200.0;-3.874370574951172;-5.900688171386719;-6.492830276489258;-12.263530731201172;-13.457874298095703;-16.371042251586914
1601085600.0;1601107200.0;1601128800.0;-4.154559135437012;-5.7175140380859375;-6.310304641723633;-12.917606353759766;-14.502645492553711;-16.42058753967285
1601089200.0;1601110800.0;1601132400.0;-5.262058258056641;-6.445669174194336;-6.262271881103516;-13.024959564208984;-15.609270095825195;-16.126253128051758
1601092800.0;1601114400.0;1601136000.0;-5.762020111083984;-6.668964385986328;-6.228876113891602;-13.02464485168457;-15.981874465942383;-15.486127853393555
1601096400.0;1601118000.0;1601139600.0;-5.609771728515625;-6.931875228881836;-5.980735778808594;-13.129390716552734;-15.635929107666016;-15.139074325561523
1601100000.0;1601121600.0;1601143200.0;-4.74974250793457;-7.024629592895508;-5.896282196044922;-13.772071838378906;-14.76164436340332;-15.033470153808594
1601103600.0;1601125200.0;1601146800.0;-5.333108901977539;-6.686391830444336;-5.2568511962890625;-13.831031799316406;-15.265466690063477;-14.953323364257812
1601107200.0;1601128800.0;1601150400.0;-5.250484466552734;-6.557291030883789;-5.537385940551758;-14.984106063842773;-15.591484069824219;-14.010757446289062
1601110800.0;1601132400.0;1601154000.0;-6.200664520263672;-6.402809143066406;-5.669679641723633;-14.913253784179688;-15.363128662109375;-12.623376846313477
1601114400.0;1601136000.0;1601157600.0;-6.451744079589844;-5.9984283447265625;-5.026088714599609;-15.038785934448242;-15.250564575195312;-12.033756256103516
1601118000.0;1601139600.0;1601161200.0;-6.5411376953125;-5.727476119995117;-5.095710754394531;-14.786258697509766;-15.256143569946289;-10.921281814575195
1601121600.0;1601143200.0;1601164800.0;-6.192934036254883;-6.155998229980469;-4.418715476989746;-14.507658004760742;-13.790916442871094;-9.77907943725586
1601125200.0;1601146800.0;1601168400.0;-5.814699172973633;-5.089044570922852;-3.650425910949707;-15.405925750732422;-14.157291412353516;-9.367376327514648
1601128800.0;1601150400.0;1601172000.0;-6.037139892578125;-5.02501106262207;-3.0619564056396484;-16.074691772460938;-14.07620620727539;-9.346393585205078
1601132400.0;1601154000.0;1601175600.0;-6.338886260986328;-5.939138412475586;-3.5614728927612305;-15.538349151611328;-12.264116287231445;-8.570911407470703
1601136000.0;1601157600.0;1601179200.0;-6.040929794311523;-5.234931945800781;-3.6562795639038086;-14.662010192871094;-11.28813362121582;-7.510576248168945
1601139600.0;1601161200.0;1601182800.0;-4.953773498535156;-4.947721481323242;-2.945497512817383;-15.036808013916016;-10.648122787475586;-6.767356872558594
1601143200.0;1601164800.0;1601186400.0;-5.614229202270508;-3.76254940032959;-2.575383186340332;-13.570541381835938;-9.755874633789062;-5.242053985595703
1601146800.0;1601168400.0;1601190000.0;-4.843278884887695;-3.072535514831543;-2.417093276977539;-13.814903259277344;-9.15139389038086;-4.281858444213867
1601150400.0;1601172000.0;1601193600.0;-4.574338912963867;-2.958888053894043;-1.7911176681518555;-14.077104568481445;-8.373231887817383;-3.7255706787109375
1601154000.0;1601175600.0;1601197200.0;-5.310344696044922;-3.6716699600219727;-0.7901906967163086;-12.255212783813477;-7.5933837890625;-3.7763004302978516
1601157600.0;1601179200.0;1601200800.0;-5.066080093383789;-4.102704048156738;-1.234283447265625;-11.172264099121094;-6.226831436157227;-3.313232421875
1601161200.0;1601182800.0;1601204400.0;-4.767446517944336;-2.8305797576904297;-1.4949874877929688;-10.097246170043945;-5.869966506958008;-2.547750473022461
1601164800.0;1601186400.0;1601208000.0;-3.586958885192871;-2.0133800506591797;-1.1079769134521484;-9.958576202392578;-4.834318161010742;-1.1650028228759766
1601168400.0;1601190000.0;1601211600.0;-2.9634780883789062;-1.5634727478027344;-1.3494691848754883;-9.484811782836914;-4.250226974487305;0.1256275177001953
1601172000.0;1601193600.0;1601215200.0;-2.229154586791992;-1.2714061737060547;-0.6333141326904297;-9.942672729492188;-3.3676414489746094;0.6572914123535156
1601175600.0;1601197200.0;1601218800.0;-3.8413095474243164;-0.33281707763671875;0.6895713806152344;-8.44549560546875;-3.521535873413086;0.2571134567260742
1601179200.0;1601200800.0;1601222400.0;-4.128266334533691;-0.984950065612793;1.098165512084961;-6.013614654541016;-2.714498519897461;0.5704851150512695
1601182800.0;1601204400.0;1601226000.0;-3.023024559020996;-1.1434612274169922;1.7065324783325195;-5.077793121337891;-1.9638442993164062;0.08956146240234375
1601186400.0;1601208000.0;1601229600.0;-1.7826509475708008;-2.45291805267334;1.1450395584106445;-5.594499588012695;-1.0674667358398438;-0.2192544937133789
1601190000.0;1601211600.0;1601233200.0;-1.3494071960449219;-1.965022087097168;1.751704216003418;-5.64263916015625;0.28079986572265625;-0.5987768173217773
1601193600.0;1601215200.0;1601236800.0;-2.1939611434936523;-1.097529411315918;0.9665908813476562;-4.654937744140625;0.8678913116455078;-1.0150823593139648
1601197200.0;1601218800.0;1601240400.0;-1.9188966751098633;-0.1821117401123047;0.514225959777832;-4.235998153686523;0.613677978515625;-0.19478225708007812
1601200800.0;1601222400.0;1601244000.0;-1.5506505966186523;1.123922348022461;0.13924217224121094;-3.1868515014648438;0.1247406005859375;0.8307857513427734
1601204400.0;1601226000.0;1601247600.0;-1.5074348449707031;1.5360345840454102;-0.08959102630615234;-2.8864974975585938;-0.32851123809814453;1.2384052276611328
1601208000.0;1601229600.0;1601251200.0;-2.404383659362793;1.0074748992919922;1.0851516723632812;-1.6480846405029297;1.157064437866211;0.592097282409668
1601211600.0;1601233200.0;1601254800.0;-1.5037078857421875;1.7606267929077148;1.0571413040161133;-0.5872516632080078;1.6596059799194336;0.5539722442626953
1601215200.0;1601236800.0;1601258400.0;-0.14599895477294922;2.392976760864258;0.4091939926147461;-0.5178508758544922;0.6806259155273438;1.3048067092895508
1601218800.0;1601240400.0;1601262000.0;-0.37554359436035156;2.802088737487793;-0.25777149200439453;0.6884136199951172;-0.1370086669921875;2.1593494415283203
1601222400.0;1601244000.0;1601265600.0;1.0588798522949219;1.815328598022461;-1.1920537948608398;0.4633626937866211;0.5337009429931641;2.6092920303344727
1601226000.0;1601247600.0;1601269200.0;1.919088363647461;1.5107765197753906;-1.9022750854492188;0.42809486389160156;0.9988174438476562;3.0842838287353516
1601229600.0;1601251200.0;1601272800.0;1.4566097259521484;0.7962141036987305;-1.4562759399414062;-0.6509466171264648;0.488311767578125;2.046269416809082
1601233200.0;1601254800.0;1601276400.0;2.9392833709716797;0.520716667175293;-2.355419158935547;-0.5776567459106445;1.3057069778442383;3.1138248443603516
1601236800.0;1601258400.0;1601280000.0;0.9515972137451172;0.09101486206054688;-2.6963014602661133;0.03280353546142578;2.065399169921875;4.005619049072266
1601240400.0;1601262000.0;1601283600.0;1.7153129577636719;0.5594558715820312;-1.9238824844360352;-0.9287691116333008;1.6569271087646484;5.392560005187988
1601244000.0;1601265600.0;1601287200.0;0.6310882568359375;-0.39130592346191406;-0.4474306106567383;0.3454856872558594;2.0980777740478516;6.5861968994140625
1601247600.0;1601269200.0;1601290800.0;1.1336498260498047;-0.7352104187011719;-0.5862150192260742;0.22371864318847656;2.2158031463623047;7.483643531799316
1601251200.0;1601272800.0;1601294400.0;1.3625974655151367;-0.48786163330078125;0.18365764617919922;0.1856536865234375;3.0314712524414062;8.166316032409668
1601254800.0;1601276400.0;1601298000.0;1.057875633239746;-0.4971466064453125;0.2668018341064453;1.2042293548583984;3.4827346801757812;8.87401294708252
1601258400.0;1601280000.0;1601301600.0;0.5309362411499023;-1.4179706573486328;-0.7711448669433594;1.7328300476074219;4.292050361633301;10.027301788330078
1601262000.0;1601283600.0;1601305200.0;1.3619146347045898;-1.5640058517456055;-0.8113136291503906;1.7537784576416016;5.810293197631836;9.523736000061035
1601265600.0;1601287200.0;1601308800.0;-0.24753189086914062;-1.1741962432861328;-0.12932777404785156;2.4659547805786133;6.480030059814453;9.743213653564453
1601269200.0;1601290800.0;1601312400.0;-0.7049617767333984;-0.18822288513183594;0.8505792617797852;2.7941064834594727;7.170672416687012;9.393574714660645
