times1_sh;times1_mh;times1_lh;wind_speed_10m_sh;wind_speed_10m_mh;wind_speed_10m_lh;wind_direction_10m_sh;wind_direction_10m_mh;wind_direction_10m_lh;air_pressure_at_sea_level_sh;air_pressure_at_sea_level_mh;air_pressure_at_sea_level_lh;air_temperature_2m_sh;air_temperature_2m_mh;air_temperature_2m_lh;times2_sh;times2_mh;times2_lh;specific_convective_available_potential_energy_sh;specific_convective_available_potential_energy_mh;specific_convective_available_potential_energy_lh;atmosphere_convective_inhibition_sh;atmosphere_convective_inhibition_mh;atmosphere_convective_inhibition_lh
1579989600.0;1580011200.0;1580032800.0;13.146042823791504;13.178123474121094;17.10934829711914;217.75433349609375;190.77078247070312;192.549072265625;100125.8125;99877.625;99721.875;281.726806640625;281.16552734375;281.0810546875;1579989600.0;1580011200.0;1580032800.0;9.0703125;1.8359375;29.1328125;1000.0001831054688;1000.0;1000.0001831054688
1579993200.0;1580014800.0;1580036400.0;13.152630805969238;15.172622680664062;17.012310028076172;213.0953369140625;188.32101440429688;191.66468811035156;100097.4375;99858.5625;99691.3125;281.65966796875;281.02734375;281.0796203613281;1579993200.0;1580014800.0;1580036400.0;11.484375;5.203125;26.546875;1000.0001220703125;1000.0000610351562;1000.003662109375
1579996800.0;1580018400.0;1580040000.0;12.886747360229492;14.681140899658203;16.805015563964844;213.7769775390625;188.85134887695312;196.3823699951172;100034.0625;99809.0;99587.25;281.57000732421875;281.0321960449219;281.2197265625;1579996800.0;1580018400.0;1580040000.0;50.96875;17.5625;28.75;1000.0;1000.0000610351562;1000.0045166015625
1580000400.0;1580022000.0;1580043600.0;12.067116737365723;16.097618103027344;15.867457389831543;209.89547729492188;187.36843872070312;194.17190551757812;99998.4375;99749.375;99533.75;281.5572204589844;281.0557861328125;281.2689208984375;1580000400.0;1580022000.0;1580043600.0;25.2421875;15.015625;32.453125;1000.0000610351562;1000.0004272460938;1000.0009155273438
1580004000.0;1580025600.0;1580047200.0;11.866832733154297;16.573410034179688;15.777463912963867;204.99952697753906;192.2277069091797;193.5708770751953;99942.125;99701.875;99479.3125;281.5401916503906;281.0096130371094;281.2982177734375;1580004000.0;1580025600.0;1580047200.0;23.4765625;9.078125;20.515625;1000.0001831054688;1000.0001831054688;1000.0045776367188
1580007600.0;1580029200.0;1580050800.0;11.82229232788086;17.6248722076416;15.267906188964844;195.74835205078125;190.82395935058594;197.0161590576172;99905.3125;99688.0625;99429.75;281.3415832519531;281.04730224609375;281.2708435058594;1580007600.0;1580029200.0;1580050800.0;8.078125;21.125;21.21875;1000.0001220703125;1000.0004272460938;1000.0008544921875
1580011200.0;1580032800.0;1580054400.0;13.011556625366211;17.122404098510742;14.780433654785156;189.44261169433594;192.614501953125;195.12892150878906;99855.75;99654.5;99375.625;281.16119384765625;281.0237121582031;281.2193603515625;1580011200.0;1580032800.0;1580054400.0;2.90625;27.015625;32.3515625;1000.0004272460938;1000.0004272460938;1000.0018310546875
1580014800.0;1580036400.0;1580058000.0;14.367388725280762;16.52605438232422;12.711372375488281;189.359619140625;191.75914001464844;198.76083374023438;99841.4375;99623.75;99355.5625;281.021240234375;281.1101379394531;281.228759765625;1580014800.0;1580036400.0;1580058000.0;7.609375;24.703125;50.1484375;1000.0000610351562;1000.000244140625;1000.0
1580018400.0;1580040000.0;1580061600.0;14.681140899658203;16.805015563964844;11.068207740783691;188.85134887695312;196.3823699951172;227.64712524414062;99809.0;99587.25;99358.625;281.0321960449219;281.2197265625;281.06805419921875;1580018400.0;1580040000.0;1580061600.0;5.4375;25.1953125;32.8125;1000.0;1000.0015258789062;1000.001708984375
1580022000.0;1580043600.0;1580065200.0;16.097618103027344;15.867457389831543;11.36302375793457;187.36843872070312;194.17190551757812;264.7998046875;99749.375;99533.75;99401.625;281.0557861328125;281.2689208984375;280.08819580078125;1580022000.0;1580043600.0;1580065200.0;6.171875;16.3984375;29.0390625;1000.0001831054688;1000.0021362304688;1000.0054321289062
1580025600.0;1580047200.0;1580068800.0;16.573410034179688;15.777463912963867;8.866911888122559;192.2277069091797;193.5708770751953;259.60028076171875;99701.875;99479.3125;99433.5;281.0096130371094;281.2982177734375;279.4356384277344;1580025600.0;1580047200.0;1580068800.0;24.984375;14.3671875;11.296875;1000.0006713867188;1000.0001220703125;1000.0016479492188
1580029200.0;1580050800.0;1580072400.0;17.6248722076416;15.267906188964844;6.401641845703125;190.82395935058594;197.0161590576172;235.66323852539062;99688.0625;99429.75;99447.0625;281.04730224609375;281.2708435058594;279.58563232421875;1580029200.0;1580050800.0;1580072400.0;20.2734375;32.84375;10.7734375;1000.0009765625;999.9921875;1000.0014038085938
1580032800.0;1580054400.0;1580076000.0;17.122404098510742;14.780433654785156;8.139719009399414;192.614501953125;195.12892150878906;250.67288208007812;99654.5;99375.625;99463.1875;281.0237121582031;281.2193603515625;280.4669494628906;1580032800.0;1580054400.0;1580076000.0;25.2421875;21.3203125;24.7265625;1000.0013427734375;1000.0017700195312;1000.0011596679688
1580036400.0;1580058000.0;1580079600.0;16.52605438232422;12.711372375488281;9.260601997375488;191.75914001464844;198.76083374023438;254.79965209960938;99623.75;99355.5625;99491.3125;281.1101379394531;281.228759765625;280.3089599609375;1580036400.0;1580058000.0;1580079600.0;13.0390625;24.9453125;24.953125;1000.0044555664062;1000.0028076171875;1000.0003662109375
1580040000.0;1580061600.0;1580083200.0;16.673477172851562;15.122333526611328;10.007556915283203;189.10398864746094;189.97332763671875;260.5816955566406;99646.9375;99325.9375;99449.8125;281.31439208984375;281.2030029296875;280.2942199707031;1580040000.0;1580061600.0;1580083200.0;16.703125;22.1015625;0.0;1000.0000610351562;1000.003173828125;1000.0007934570312
1580043600.0;1580065200.0;1580086800.0;16.438953399658203;9.810389518737793;9.23964786529541;191.99057006835938;253.49063110351562;257.68890380859375;99594.125;99303.1875;99478.8125;281.3675231933594;280.32025146484375;280.05340576171875;1580043600.0;1580065200.0;1580086800.0;12.3046875;20.5078125;3.3515625;1000.0008544921875;1000.0048828125;1000.0003662109375
1580047200.0;1580068800.0;1580090400.0;16.6945743560791;9.436272621154785;8.109598159790039;186.65969848632812;269.3580017089844;252.95773315429688;99522.6875;99350.0;99480.9375;281.22637939453125;279.49560546875;279.9020690917969;1580047200.0;1580068800.0;1580090400.0;38.7734375;9.171875;17.3828125;1000.0007934570312;1000.0005493164062;1000.0003051757812
1580050800.0;1580072400.0;1580094000.0;17.160999298095703;7.384904384613037;6.770561695098877;186.40249633789062;269.6956481933594;244.22828674316406;99457.625;99371.5;99446.4375;281.2217712402344;279.18695068359375;279.7832946777344;1580050800.0;1580072400.0;1580094000.0;40.6328125;7.6328125;15.6640625;1000.0001831054688;1000.0034790039062;1000.0000610351562
1580054400.0;1580076000.0;1580097600.0;17.0205135345459;5.002237319946289;5.5643486976623535;188.0069580078125;269.08319091796875;228.4845733642578;99408.3125;99400.0;99414.1875;281.2016296386719;279.0868835449219;279.6784973144531;1580054400.0;1580076000.0;1580097600.0;22.5078125;20.71875;1.2734375;1000.0009155273438;1000.0014038085938;1000.000244140625
1580058000.0;1580079600.0;1580101200.0;16.07370376586914;7.624931335449219;5.008205413818359;190.2735137939453;249.26171875;195.65528869628906;99358.25;99422.8125;99375.5;281.20404052734375;279.56756591796875;279.6687316894531;1580058000.0;1580079600.0;1580101200.0;17.453125;1.890625;0.0;1000.001708984375;1000.0001220703125;1000.000244140625
1580061600.0;1580083200.0;1580104800.0;15.188931465148926;8.760250091552734;6.458546161651611;188.41844177246094;269.21453857421875;187.81898498535156;99350.3125;99411.8125;99340.6875;281.0838317871094;278.1148986816406;279.7062683105469;1580061600.0;1580083200.0;1580104800.0;25.04296875;15.71875;0.0;1000.0062866210938;1000.0004272460938;1000.00048828125
1580065200.0;1580086800.0;1580108400.0;14.855694770812988;4.914612770080566;7.250120639801025;184.3195037841797;237.80917358398438;171.91790771484375;99308.1875;99408.5;99295.25;281.1034240722656;278.8468322753906;279.6795654296875;1580065200.0;1580086800.0;1580108400.0;30.25;42.8125;0.0;1000.0003051757812;1000.0003662109375;1000.00048828125
1580068800.0;1580090400.0;1580112000.0;7.482370376586914;8.9555025100708;8.282724380493164;274.3370056152344;262.408447265625;162.16433715820312;99290.0625;99407.9375;99237.9375;279.8057861328125;279.9542236328125;279.7251281738281;1580068800.0;1580090400.0;1580112000.0;15.0703125;11.4609375;0.3828125;1000.00048828125;1000.0007934570312;1000.0
1580072400.0;1580094000.0;1580115600.0;6.485491752624512;6.946902751922607;9.3941011428833;278.51385498046875;252.19741821289062;163.2541046142578;99290.25;99388.3125;99192.0;279.3824157714844;279.7944030761719;279.9241638183594;1580072400.0;1580094000.0;1580115600.0;11.1328125;0.0;4.5625;1000.0006713867188;1000.0000610351562;1000.0
1580076000.0;1580097600.0;1580119200.0;7.184729099273682;5.930570602416992;9.972321510314941;258.97052001953125;228.13270568847656;158.29356384277344;99318.3125;99363.1875;99103.125;279.1037292480469;279.7379150390625;279.9295349121094;1580076000.0;1580097600.0;1580119200.0;15.3828125;0.0;15.15625;1000.0001831054688;1000.000732421875;1000.0
1580079600.0;1580101200.0;1580122800.0;10.550950050354004;6.089587211608887;11.309965133666992;266.54278564453125;204.88111877441406;162.10357666015625;99341.5;99357.8125;99009.125;278.9754333496094;279.69586181640625;279.9339599609375;1580079600.0;1580101200.0;1580122800.0;16.4921875;0.0;91.0703125;1000.0000610351562;1000.0;1000.0001220703125
1580083200.0;1580104800.0;1580126400.0;6.109033107757568;6.36424446105957;12.292006492614746;264.67486572265625;182.076904296875;200.5512237548828;99374.875;99300.5625;98828.125;279.3966979980469;279.824951171875;276.477294921875;1580083200.0;1580104800.0;1580126400.0;3.5234375;0.0;31.5546875;1000.0000610351562;1000.0003051757812;1000.0001220703125
1580086800.0;1580108400.0;1580130000.0;3.8813180923461914;7.238551139831543;11.277978897094727;243.94924926757812;168.00985717773438;154.91452026367188;99373.3125;99240.625;98683.8125;278.8299560546875;279.8301696777344;279.39520263671875;1580086800.0;1580108400.0;1580130000.0;19.7109375;0.0;36.390625;1000.000732421875;1000.0001220703125;1000.0
1580090400.0;1580112000.0;1580133600.0;6.786736965179443;8.313372611999512;12.368500709533691;265.919677734375;160.39862060546875;192.8618621826172;99355.8125;99179.8125;98621.75;280.374755859375;279.9859619140625;277.4280090332031;1580090400.0;1580112000.0;1580133600.0;24.234375;3.3046875;95.109375;1000.0000610351562;1000.0000610351562;1000.0001220703125
1580094000.0;1580115600.0;1580137200.0;5.640970230102539;9.130290985107422;13.3475923538208;255.42034912109375;150.42422485351562;201.02151489257812;99335.625;99103.375;98525.6875;280.1908264160156;280.0812072753906;279.4267272949219;1580094000.0;1580115600.0;1580137200.0;1.3046875;10.6953125;78.296875;1000.0006713867188;1000.0000610351562;1000.0000610351562
1580097600.0;1580119200.0;1580140800.0;5.2274885177612305;11.39567756652832;15.101941108703613;237.6354217529297;152.59767150878906;206.63217163085938;99343.375;98998.5625;98526.4375;280.0113525390625;279.8797607421875;280.0762023925781;1580097600.0;1580119200.0;1580140800.0;0.0;11.65625;132.84375;1000.0005493164062;1000.0001220703125;4.437572002410889
1580101200.0;1580122800.0;1580144400.0;5.351722717285156;12.605752944946289;13.9359769821167;205.4304962158203;154.62905883789062;202.69517517089844;99334.3125;98888.5625;98535.125;279.88934326171875;280.0140380859375;279.82000732421875;1580101200.0;1580122800.0;1580144400.0;0.0;36.3984375;172.171875;1000.0000610351562;1000.0;59.35940170288086
1580104800.0;1580126400.0;1580148000.0;6.93099308013916;12.571943283081055;11.472261428833008;182.7609100341797;168.91407775878906;197.3822784423828;99319.0;98948.1875;98477.0;279.73602294921875;277.5184631347656;279.283935546875;1580104800.0;1580126400.0;1580148000.0;2.390625;104.1328125;121.8125;1000.0;0.5939178466796875;20.171878814697266
1580108400.0;1580130000.0;1580151600.0;7.2259039878845215;9.848042488098145;14.967114448547363;171.91946411132812;188.729248046875;203.18191528320312;99280.9375;98782.5;98472.0625;279.7432556152344;279.62152099609375;279.83978271484375;1580108400.0;1580130000.0;1580151600.0;11.75;24.953125;396.40625;1000.0000610351562;1000.0001220703125;0.06251297146081924
1580112000.0;1580133600.0;1580155200.0;8.289030075073242;10.98458480834961;16.380046844482422;162.79583740234375;176.9635467529297;201.99937438964844;99230.75;98692.0625;98482.5;279.8655700683594;279.5888671875;279.81475830078125;1580112000.0;1580133600.0;1580155200.0;6.8125;39.125;28.171875;1000.000244140625;1000.0;1000.0
1580115600.0;1580137200.0;1580158800.0;9.250617027282715;10.790838241577148;16.610986709594727;157.6160125732422;175.2052459716797;205.57826232910156;99181.3125;98595.3125;98509.9375;280.0434265136719;279.68115234375;279.6932067871094;1580115600.0;1580137200.0;1580158800.0;10.9375;154.6875;126.125;1000.0001831054688;0.9219468832015991;1000.0
1580119200.0;1580140800.0;1580162400.0;9.099935531616211;13.612600326538086;16.215614318847656;153.68797302246094;192.40411376953125;206.13555908203125;99080.625;98492.0;98536.0625;280.1562194824219;279.00653076171875;279.70306396484375;1580119200.0;1580140800.0;1580162400.0;32.9140625;245.234375;120.703125;1000.0;0.5158432722091675;12.437610626220703
1580122800.0;1580144400.0;1580166000.0;12.346965789794922;12.555146217346191;15.095779418945312;138.60194396972656;186.8927764892578;200.57354736328125;98986.3125;98447.9375;98554.6875;279.29083251953125;279.6173095703125;279.5909118652344;1580122800.0;1580144400.0;1580166000.0;85.1484375;133.703125;32.5625;1000.0000610351562;1000.0;1000.0
1580126400.0;1580148000.0;1580169600.0;7.819155693054199;14.779097557067871;12.642942428588867;114.9956283569336;204.4204864501953;195.60633850097656;98902.0625;98549.25;98562.9375;279.10235595703125;280.2630920410156;279.51239013671875;1580126400.0;1580148000.0;1580169600.0;91.5;115.734375;71.921875;1000.0001220703125;8.687524795532227;1000.0001220703125
1580130000.0;1580151600.0;1580173200.0;8.071813583374023;14.337604522705078;12.74673843383789;172.03379821777344;204.46665954589844;198.28591918945312;98817.4375;98561.375;98571.3125;279.23370361328125;280.0059509277344;279.44158935546875;1580130000.0;1580151600.0;1580173200.0;80.8671875;135.40625;62.109375;1000.0;5.2969889640808105;1000.0
1580133600.0;1580155200.0;1580176800.0;11.871352195739746;14.188234329223633;11.825106620788574;180.82073974609375;203.0926055908203;201.88841247558594;98725.6875;98574.5625;98581.3125;280.3912658691406;279.8096008300781;279.38751220703125;1580133600.0;1580155200.0;1580176800.0;46.25;42.5625;5.671875;1000.0000610351562;1000.0000610351562;1000.0
1580137200.0;1580158800.0;1580180400.0;12.981618881225586;14.323945045471191;10.758299827575684;171.33287048339844;200.6990203857422;203.63160705566406;98599.1875;98567.125;98578.8125;280.3976745605469;279.7426452636719;279.397216796875;1580137200.0;1580158800.0;1580180400.0;71.28125;3.125;4.75;1000.0000610351562;1000.0001220703125;1000.0
1580140800.0;1580162400.0;1580184000.0;12.433076858520508;13.762667655944824;10.840108871459961;188.52342224121094;196.4063262939453;199.3892822265625;98557.625;98560.4375;98574.375;279.29669189453125;279.6934814453125;279.50323486328125;1580140800.0;1580162400.0;1580184000.0;25.8984375;23.890625;0.25;1000.0001220703125;1000.0;1000.0
1580144400.0;1580166000.0;1580187600.0;15.568306922912598;13.332711219787598;11.291189193725586;205.5228271484375;197.45018005371094;195.14846801757812;98541.8125;98563.9375;98571.5625;280.4394836425781;279.61273193359375;279.60888671875;1580144400.0;1580166000.0;1580187600.0;149.8359375;41.5;1.3125;2.078138589859009;1000.0001831054688;1000.0000610351562
1580148000.0;1580169600.0;1580191200.0;15.284408569335938;13.132120132446289;10.165579795837402;203.96351623535156;197.407470703125;184.72842407226562;98580.0;98607.875;98554.75;279.66290283203125;279.4247741699219;279.5443115234375;1580148000.0;1580169600.0;1580191200.0;0.0;64.609375;3.296875;1000.0;1000.0000610351562;1000.0001831054688
1580151600.0;1580173200.0;1580194800.0;14.909127235412598;13.58244514465332;9.402327537536621;204.7462921142578;197.5189971923828;181.67726135253906;98584.8125;98609.0625;98546.1875;279.4577331542969;279.4275207519531;279.61248779296875;1580151600.0;1580173200.0;1580194800.0;99.375;28.828125;26.734375;1000.0;1000.0000610351562;1000.0001831054688
1580155200.0;1580176800.0;1580198400.0;14.541401863098145;13.03065299987793;8.126937866210938;203.09921264648438;201.8382568359375;171.79286193847656;98602.0625;98595.75;98538.0625;279.33746337890625;279.5028381347656;279.7257080078125;1580155200.0;1580176800.0;1580198400.0;60.21875;5.0;0.0;1000.0000610351562;1000.0;1000.0001220703125
1580158800.0;1580180400.0;1580202000.0;13.965777397155762;12.14016056060791;7.8261518478393555;199.1422576904297;200.76597595214844;161.019287109375;98603.625;98571.75;98550.8125;279.3068542480469;279.5113525390625;279.5947265625;1580158800.0;1580180400.0;1580202000.0;0.96875;0.0;0.0;1000.0000610351562;1000.0000610351562;1000.000244140625
1580162400.0;1580184000.0;1580205600.0;13.703336715698242;11.370709419250488;7.8903703689575195;195.4580841064453;195.10635375976562;148.8175506591797;98605.4375;98567.5625;98539.125;279.29339599609375;279.5502624511719;279.70172119140625;1580162400.0;1580184000.0;1580205600.0;16.390625;0.0;0.5546875;1000.0000610351562;1000.0000610351562;1000.0000610351562
1580166000.0;1580187600.0;1580209200.0;13.52297306060791;10.56910228729248;6.7103271484375;195.4208984375;188.28712463378906;142.02781677246094;98613.25;98561.375;98513.4375;279.38311767578125;279.532958984375;279.6296691894531;1580166000.0;1580187600.0;1580209200.0;66.921875;0.0;32.28125;1000.0000610351562;1000.0;1000.0
1580169600.0;1580191200.0;1580212800.0;13.525229454040527;11.02295207977295;8.210392951965332;196.9259033203125;193.3113555908203;148.36529541015625;98548.3125;98556.375;98509.875;279.47052001953125;279.7372741699219;279.72479248046875;1580169600.0;1580191200.0;1580212800.0;16.640625;16.921875;9.359375;1000.0;1000.0;1000.0001831054688
1580173200.0;1580194800.0;1580216400.0;13.594487190246582;9.934112548828125;7.847018241882324;198.97824096679688;191.36705017089844;138.97262573242188;98549.4375;98526.5;98474.9375;279.5071105957031;279.81610107421875;279.61614990234375;1580173200.0;1580194800.0;1580216400.0;50.8671875;5.484375;0.5625;1000.0;1000.0;1000.000244140625
1580176800.0;1580198400.0;1580220000.0;13.517478942871094;8.987051010131836;7.95512056350708;199.1365966796875;180.86936950683594;128.9201202392578;98562.75;98532.625;98467.6875;279.6602783203125;279.9037170410156;279.42816162109375;1580176800.0;1580198400.0;1580220000.0;104.671875;0.046875;0.0;12.828146934509277;1000.0001831054688;1000.0
1580180400.0;1580202000.0;1580223600.0;13.672728538513184;9.347525596618652;6.5704169273376465;193.22470092773438;169.87135314941406;124.74661254882812;98543.5625;98540.5625;98458.0;279.80389404296875;279.9142761230469;279.3707275390625;1580180400.0;1580202000.0;1580223600.0;118.09375;9.609375;0.0;8.875004768371582;1000.0;1000.0000610351562
1580184000.0;1580205600.0;1580227200.0;13.28028392791748;8.780389785766602;6.167108535766602;195.62228393554688;161.98609924316406;112.8328857421875;98569.125;98540.875;98453.4375;279.8111267089844;279.82830810546875;279.2682189941406;1580184000.0;1580205600.0;1580227200.0;79.5;11.734375;0.0;1000.0;1000.0000610351562;1000.0001220703125
1580187600.0;1580209200.0;1580230800.0;12.410439491271973;8.933259963989258;4.960334777832031;194.2964324951172;153.247314453125;103.76592254638672;98576.1875;98529.9375;98439.75;279.7510986328125;279.7380065917969;279.2522888183594;1580187600.0;1580209200.0;1580230800.0;50.0625;29.109375;0.0;1000.0;1000.0;1000.000244140625
1580191200.0;1580212800.0;1580234400.0;9.938044548034668;9.402223587036133;6.7398858070373535;190.6803436279297;152.1107940673828;85.7779541015625;98582.0;98597.75;98491.9375;279.7912292480469;279.7992858886719;279.4808654785156;1580191200.0;1580212800.0;1580234400.0;35.34375;15.421875;0.0;1000.0;1000.0000610351562;1000.0
1580194800.0;1580216400.0;1580238000.0;9.387744903564453;7.3428826332092285;6.636490821838379;182.39976501464844;145.9954833984375;73.93600463867188;98592.75;98555.4375;98464.6875;279.7419128417969;279.79241943359375;279.76409912109375;1580194800.0;1580216400.0;1580238000.0;23.34375;7.03125;0.03125;1000.0000610351562;1000.0;1000.000244140625
1580198400.0;1580220000.0;1580241600.0;8.667935371398926;7.243431568145752;6.5248308181762695;179.78106689453125;133.1303253173828;74.65879821777344;98591.8125;98546.25;98440.3125;279.8130798339844;279.7357177734375;279.6372375488281;1580198400.0;1580220000.0;1580241600.0;17.609375;0.0;0.0;1000.0;1000.0000610351562;1000.0000610351562
1580202000.0;1580223600.0;1580245200.0;8.517887115478516;7.1007490158081055;5.6425299644470215;173.60665893554688;133.33230590820312;86.88456726074219;98607.0;98523.4375;98417.1875;279.92901611328125;279.516357421875;279.6426086425781;1580202000.0;1580223600.0;1580245200.0;8.046875;0.0;7.9453125;1000.0000610351562;1000.000244140625;1000.0
1580205600.0;1580227200.0;1580248800.0;8.214428901672363;6.675119400024414;4.5259246826171875;165.30966186523438;112.46670532226562;107.11714935302734;98607.5;98503.375;98403.0;280.0041198730469;279.50494384765625;279.65240478515625;1580205600.0;1580227200.0;1580248800.0;17.53125;0.0;8.6484375;1000.0;1000.0;1000.0
1580209200.0;1580230800.0;1580252400.0;9.492911338806152;7.017360687255859;3.5738275051116943;158.69146728515625;95.44088745117188;146.24644470214844;98606.375;98493.5625;98381.375;280.00506591796875;279.3905334472656;279.6882019042969;1580209200.0;1580230800.0;1580252400.0;109.703125;0.0;10.1875;3.2812869548797607;1000.0000610351562;1000.0003051757812
1580212800.0;1580234400.0;1580256000.0;9.774762153625488;7.174920082092285;7.062909126281738;157.05575561523438;90.68379974365234;196.1035919189453;98554.125;98500.8125;98364.5625;279.68017578125;279.4036560058594;279.5184631347656;1580212800.0;1580234400.0;1580256000.0;50.828125;0.0;11.109375;1000.0;1000.0000610351562;1000.0001831054688
1580216400.0;1580238000.0;1580259600.0;8.05197525024414;6.92194128036499;5.602871894836426;159.0644073486328;79.42781829833984;184.74118041992188;98529.4375;98474.0;98379.875;279.6819763183594;279.76397705078125;279.0648498535156;1580216400.0;1580238000.0;1580259600.0;21.0703125;1.3046875;10.453125;1000.0000610351562;1000.0000610351562;1000.0001831054688
1580220000.0;1580241600.0;1580263200.0;7.044895648956299;7.34650993347168;4.4261064529418945;147.24940490722656;77.456787109375;177.669189453125;98527.4375;98416.6875;98387.3125;279.56243896484375;279.6484375;278.6304626464844;1580220000.0;1580241600.0;1580263200.0;0.5;5.3828125;6.15625;1000.0001831054688;1000.0000610351562;1000.0000610351562
1580223600.0;1580245200.0;1580266800.0;7.223447799682617;6.586966514587402;3.9761085510253906;128.5426025390625;97.9168701171875;186.037353515625;98519.0625;98391.8125;98377.8125;279.5632019042969;279.7195739746094;278.37005615234375;1580223600.0;1580245200.0;1580266800.0;0.0;18.234375;2.8984375;1000.000244140625;1000.0;1000.0001220703125
1580227200.0;1580248800.0;1580270400.0;7.198803424835205;5.772645950317383;2.4660799503326416;116.90242767333984;128.36373901367188;205.42697143554688;98507.375;98378.8125;98369.9375;279.4472961425781;279.77398681640625;278.21533203125;1580227200.0;1580248800.0;1580270400.0;0.0;26.875;2.90625;1000.0001220703125;1000.0000610351562;1000.0001220703125
1580230800.0;1580252400.0;1580274000.0;7.513015270233154;5.599580764770508;1.7985721826553345;103.07581329345703;163.0760498046875;210.17117309570312;98507.8125;98372.9375;98379.375;279.4815673828125;279.84759521484375;278.16656494140625;1580230800.0;1580252400.0;1580274000.0;0.0;17.1796875;6.015625;1000.0;1000.0;1000.0000610351562
1580234400.0;1580256000.0;1580277600.0;7.581028938293457;5.179263114929199;4.28303861618042;85.7290267944336;206.7864532470703;240.35411071777344;98499.25;98413.9375;98440.5;279.8480529785156;279.3680725097656;278.57177734375;1580234400.0;1580256000.0;1580277600.0;0.0;3.3203125;5.53125;1000.0000610351562;1000.0001831054688;1000.0001831054688
1580238000.0;1580259600.0;1580281200.0;6.149394989013672;3.6062874794006348;3.8467118740081787;85.50177764892578;221.9633026123047;241.80984497070312;98475.75;98414.375;98474.5625;279.9410705566406;279.2101745605469;278.664794921875;1580238000.0;1580259600.0;1580281200.0;0.0;3.09375;6.7578125;1000.0;1000.0;1000.0
1580241600.0;1580263200.0;1580284800.0;5.647274017333984;3.330087661743164;4.062743663787842;92.41944122314453;224.9970703125;230.7186737060547;98439.1875;98406.0625;98515.375;279.984619140625;279.1398010253906;278.9103088378906;1580241600.0;1580263200.0;1580284800.0;0.0;5.515625;18.640625;1000.0;1000.0;1000.0001220703125
1580245200.0;1580266800.0;1580288400.0;4.879644870758057;3.237866163253784;4.394680976867676;128.35699462890625;237.48582458496094;233.8737335205078;98440.875;98384.9375;98562.125;280.0192565917969;278.9615478515625;279.165283203125;1580245200.0;1580266800.0;1580288400.0;1.703125;5.515625;5.8515625;1000.0000610351562;1000.0;1000.0
1580248800.0;1580270400.0;1580292000.0;3.7242980003356934;2.589191436767578;4.540139675140381;154.86776733398438;228.38168334960938;248.33522033691406;98426.0625;98386.4375;98590.625;279.8579406738281;278.8218994140625;279.4254150390625;1580248800.0;1580270400.0;1580292000.0;2.6015625;3.8515625;9.390625;1000.0001831054688;1000.0000610351562;1000.0000610351562
1580252400.0;1580274000.0;1580295600.0;3.5809249877929688;3.1411375999450684;4.676595211029053;191.64883422851562;243.44796752929688;247.53321838378906;98408.0;98409.1875;98622.375;279.8990478515625;278.6419372558594;279.4605712890625;1580252400.0;1580274000.0;1580295600.0;2.7265625;15.7421875;67.9921875;1000.0;1000.0000610351562;1000.0000610351562
1580256000.0;1580277600.0;1580299200.0;1.6550782918930054;3.976245880126953;5.126964092254639;271.8426513671875;313.62115478515625;246.58377075195312;98450.5;98503.6875;98709.9375;279.4895935058594;279.7565002441406;279.486328125;1580256000.0;1580277600.0;1580299200.0;11.8984375;19.3828125;7.515625;1000.0000610351562;1000.0;1000.0000610351562
1580259600.0;1580281200.0;1580302800.0;4.0416059494018555;3.741611957550049;4.364281177520752;285.7783508300781;318.79425048828125;237.27029418945312;98450.75;98525.875;98727.75;279.6255187988281;279.79541015625;279.6007385253906;1580259600.0;1580281200.0;1580302800.0;13.96875;33.6015625;115.34375;1000.0;1000.0;0.0313141830265522
1580263200.0;1580284800.0;1580306400.0;4.487366199493408;3.3837804794311523;4.620303630828857;299.8318176269531;312.65460205078125;249.87428283691406;98450.75;98564.0625;98759.625;279.67144775390625;279.8110046386719;279.5082702636719;1580263200.0;1580284800.0;1580306400.0;11.5703125;40.875;11.0859375;1000.0;1000.0001220703125;1000.0000610351562
1580266800.0;1580288400.0;1580310000.0;4.946540832519531;3.154763698577881;4.151493072509766;303.50775146484375;305.2224426269531;251.10031127929688;98446.6875;98600.1875;98782.9375;279.680419921875;279.8418884277344;279.41748046875;1580266800.0;1580288400.0;1580310000.0;13.890625;30.109375;27.984375;1000.000244140625;1000.0;1000.0001220703125
1580270400.0;1580292000.0;1580313600.0;4.334400177001953;3.1925041675567627;3.2723491191864014;308.27947998046875;287.80487060546875;252.0302734375;98458.4375;98642.625;98815.6875;279.7054443359375;279.8631896972656;279.53515625;1580270400.0;1580292000.0;1580313600.0;16.9921875;14.421875;1.1015625;1000.0;1000.0001220703125;1000.0000610351562
1580274000.0;1580295600.0;1580317200.0;4.079032897949219;6.689151763916016;3.677105188369751;308.9216003417969;251.24417114257812;221.04074096679688;98487.125;98690.625;98831.875;279.7334289550781;279.3522644042969;279.3447265625;1580274000.0;1580295600.0;1580317200.0;14.984375;19.9296875;0.0;1000.0001220703125;1000.0000610351562;1000.0001220703125
1580277600.0;1580299200.0;1580320800.0;3.685133457183838;4.368251323699951;3.4419753551483154;336.82843017578125;194.24867248535156;274.927490234375;98532.0625;98800.875;98927.875;279.1168212890625;278.4059143066406;279.40423583984375;1580277600.0;1580299200.0;1580320800.0;33.8984375;51.09375;0.0;1000.0;1000.0001831054688;1000.0000610351562
